iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,human_development_index
BHR,Asia,Bahrain,2020-03-26,458.0,39.0,4.0,0.0,,,29533.0,0.015,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-03-27,466.0,8.0,4.0,0.0,,,,0.016,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-03-28,476.0,10.0,4.0,0.0,,,,0.017,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-03-29,499.0,23.0,4.0,0.0,,,31895.0,0.019,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-03-30,515.0,16.0,4.0,0.0,,701.0,32596.0,0.019,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-03-31,567.0,52.0,4.0,0.0,,,,0.024,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-01,569.0,2.0,4.0,0.0,,,,0.021,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-02,643.0,74.0,4.0,0.0,,,,0.026,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-03,672.0,29.0,4.0,0.0,,,37996.0,0.027,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-04,688.0,16.0,4.0,0.0,,1260.0,39256.0,0.026,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-05,700.0,12.0,4.0,0.0,,5130.0,44386.0,0.016,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-06,756.0,56.0,4.0,0.0,,3298.0,47684.0,0.016,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-07,811.0,55.0,5.0,1.0,,2443.0,50127.0,0.015,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-08,823.0,12.0,5.0,0.0,,2677.0,52804.0,0.015,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-09,887.0,64.0,5.0,0.0,,2292.0,55096.0,0.013,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-10,925.0,38.0,6.0,1.0,,2585.0,57681.0,0.013,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-11,1040.0,115.0,6.0,0.0,,3025.0,60706.0,0.016,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-12,1136.0,96.0,6.0,0.0,,3267.0,63973.0,0.022,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-13,1361.0,225.0,6.0,0.0,,3354.0,67327.0,0.031,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-14,1528.0,167.0,7.0,1.0,,3486.0,70813.0,0.035,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-15,1671.0,143.0,7.0,0.0,,2459.0,73272.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-16,1700.0,29.0,7.0,0.0,,3672.0,76944.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-17,1740.0,40.0,7.0,0.0,,2668.0,79612.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-18,1773.0,33.0,7.0,0.0,,2956.0,82568.0,0.034,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-19,1881.0,108.0,7.0,0.0,,4164.0,86732.0,0.033,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-20,1907.0,26.0,7.0,0.0,,3575.0,90307.0,0.024,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-21,1973.0,66.0,7.0,0.0,,4073.0,94380.0,0.019,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-22,2027.0,54.0,7.0,0.0,,3416.0,97796.0,0.015,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-23,2217.0,190.0,8.0,1.0,,2235.0,100031.0,0.022,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-24,2518.0,301.0,8.0,0.0,,5334.0,105365.0,0.03,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-25,2588.0,70.0,8.0,0.0,,5042.0,110407.0,0.029,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-26,2647.0,59.0,8.0,0.0,,3703.0,114110.0,0.028,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-27,2723.0,76.0,8.0,0.0,,3687.0,117797.0,0.03,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-28,2811.0,88.0,8.0,0.0,,3909.0,121706.0,0.031,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-29,2921.0,110.0,8.0,0.0,,5199.0,126905.0,0.031,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-04-30,3040.0,119.0,8.0,0.0,,2789.0,129694.0,0.028,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-01,3170.0,130.0,8.0,0.0,,4388.0,134082.0,0.023,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-02,3284.0,114.0,8.0,0.0,,4196.0,138278.0,0.025,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-03,3383.0,99.0,8.0,0.0,,5877.0,144155.0,0.024,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-04,3533.0,150.0,8.0,0.0,,5431.0,149586.0,0.025,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-05,3720.0,187.0,8.0,0.0,,5915.0,155501.0,0.027,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-06,3934.0,214.0,8.0,0.0,,4840.0,160341.0,0.03,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-07,4199.0,265.0,8.0,0.0,,6037.0,166378.0,0.032,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-08,4444.0,245.0,8.0,0.0,,5780.0,172158.0,0.033,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-09,4774.0,330.0,8.0,0.0,,6195.0,178353.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-10,4941.0,167.0,8.0,0.0,,5676.0,184029.0,0.039,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-11,5236.0,295.0,8.0,0.0,,6751.0,190780.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-12,5531.0,295.0,9.0,1.0,,7118.0,197898.0,0.043,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-13,5816.0,285.0,10.0,1.0,,7672.0,205570.0,0.042,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-14,6198.0,382.0,10.0,0.0,,5557.0,211127.0,0.045,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-15,6583.0,385.0,12.0,2.0,,11415.0,222542.0,0.042,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-16,6747.0,164.0,12.0,0.0,,7646.0,230188.0,0.038,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-17,6956.0,209.0,12.0,0.0,,6640.0,236828.0,0.038,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-18,7184.0,228.0,12.0,0.0,,6203.0,243031.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-19,7532.0,348.0,12.0,0.0,,5174.0,248205.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-20,7888.0,356.0,12.0,0.0,,7428.0,255633.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-21,8174.0,286.0,12.0,0.0,,,,0.039,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-22,8414.0,240.0,12.0,0.0,,,269179.0,0.039,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-23,8802.0,388.0,13.0,1.0,,7373.0,276552.0,0.044,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-24,9138.0,336.0,14.0,1.0,,4652.0,281204.0,0.049,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-25,9171.0,33.0,14.0,0.0,,2680.0,283884.0,0.049,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-26,9366.0,195.0,14.0,0.0,,2339.0,286223.0,0.048,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-27,9692.0,326.0,15.0,1.0,,4904.0,291127.0,0.051,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-28,10052.0,360.0,15.0,0.0,,6746.0,297873.0,0.053,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-29,10449.0,397.0,15.0,0.0,,6306.0,304179.0,0.058,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-30,10793.0,344.0,17.0,2.0,,5394.0,309573.0,0.06,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-05-31,11398.0,605.0,19.0,2.0,,7234.0,316807.0,0.063,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-01,11871.0,473.0,19.0,0.0,,6355.0,323162.0,0.069,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-02,12311.0,440.0,19.0,0.0,,7571.0,330733.0,0.066,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-03,12815.0,504.0,20.0,1.0,,7040.0,337773.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-04,13296.0,481.0,21.0,1.0,,7564.0,345337.0,0.068,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-05,13835.0,539.0,22.0,1.0,,8785.0,354122.0,0.068,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-06,14383.0,548.0,24.0,2.0,,7254.0,361376.0,0.069,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-07,14763.0,380.0,26.0,2.0,,5680.0,367056.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-08,15417.0,654.0,27.0,1.0,,7306.0,374362.0,0.069,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-09,15731.0,314.0,29.0,2.0,,3873.0,378235.0,0.072,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-10,16200.0,469.0,31.0,2.0,,7899.0,386134.0,0.07,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-11,16667.0,467.0,34.0,3.0,,7776.0,393910.0,0.069,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-12,17269.0,602.0,36.0,2.0,,9126.0,403036.0,0.07,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-13,17713.0,444.0,37.0,1.0,,7806.0,410842.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-14,18227.0,514.0,42.0,5.0,,7571.0,418413.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-15,19013.0,786.0,46.0,4.0,,6779.0,425192.0,0.071,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-16,19553.0,540.0,47.0,1.0,,12888.0,438080.0,0.064,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-17,19961.0,408.0,49.0,2.0,,,,0.063,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-18,20430.0,469.0,55.0,6.0,,,454368.0,0.062,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-19,20916.0,486.0,57.0,2.0,,,,0.061,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-20,21331.0,415.0,60.0,3.0,,,470409.0,0.061,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-21,21764.0,433.0,63.0,3.0,,,,0.059,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-22,22407.0,643.0,65.0,2.0,,,485715.0,0.056,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-23,23062.0,655.0,67.0,2.0,,,,0.068,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-24,23570.0,508.0,69.0,2.0,,,494028.0,0.075,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-25,24081.0,511.0,71.0,2.0,,8735.0,502763.0,0.075,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-26,24805.0,724.0,73.0,2.0,,8695.0,511458.0,0.079,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-27,25267.0,462.0,78.0,5.0,,9643.0,521101.0,0.078,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-28,25705.0,438.0,83.0,5.0,,8141.0,529242.0,0.077,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-29,26239.0,534.0,84.0,1.0,,7274.0,536516.0,0.075,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-06-30,26758.0,519.0,87.0,3.0,,8609.0,545125.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-01,27414.0,656.0,92.0,5.0,,9114.0,554239.0,0.064,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-02,27837.0,423.0,94.0,2.0,,10126.0,564365.0,0.061,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-03,28410.0,573.0,95.0,1.0,,9740.0,574105.0,0.058,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-04,28857.0,447.0,96.0,1.0,,9965.0,584070.0,0.057,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-05,29367.0,510.0,97.0,1.0,,18081.0,602151.0,0.05,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-06,29821.0,454.0,98.0,1.0,,9945.0,612096.0,0.047,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-07,30321.0,500.0,98.0,0.0,,,,0.047,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-08,30931.0,610.0,98.0,0.0,,,630753.0,0.046,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-09,31528.0,597.0,103.0,5.0,,,,0.052,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-10,32039.0,511.0,104.0,1.0,,,640219.0,0.055,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-11,32470.0,431.0,104.0,0.0,,8801.0,649020.0,0.056,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-12,32941.0,471.0,108.0,4.0,,7639.0,656659.0,0.066,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-13,33476.0,535.0,109.0,1.0,,9589.0,666248.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-14,34078.0,602.0,111.0,2.0,,9203.0,675451.0,0.07,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-15,34560.0,482.0,117.0,6.0,,9867.0,685318.0,0.067,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-16,35084.0,524.0,121.0,4.0,,8221.0,693539.0,0.061,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-17,35473.0,389.0,124.0,3.0,,9463.0,703002.0,0.055,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-18,36004.0,531.0,124.0,0.0,,7684.0,710686.0,0.057,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-19,36422.0,418.0,126.0,2.0,,7037.0,717723.0,0.057,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-20,36936.0,514.0,128.0,2.0,,8417.0,726140.0,0.058,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-21,37316.0,380.0,129.0,1.0,,18554.0,744694.0,0.047,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-22,37637.0,321.0,130.0,1.0,,,,0.046,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-23,37996.0,359.0,134.0,4.0,,,760733.0,0.043,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-24,38458.0,462.0,136.0,2.0,,,,0.044,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-25,38747.0,289.0,137.0,1.0,,,780081.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-26,39131.0,384.0,140.0,3.0,,,,0.038,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-27,39482.0,351.0,141.0,1.0,,,798799.0,0.035,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-28,39921.0,439.0,141.0,0.0,,9477.0,808276.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-29,40311.0,390.0,144.0,3.0,,9332.0,817608.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-30,40755.0,444.0,146.0,2.0,,9064.0,826672.0,0.042,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-07-31,40982.0,227.0,147.0,1.0,,4326.0,830998.0,0.042,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-01,41190.0,208.0,147.0,0.0,,4569.0,835567.0,0.044,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-02,41536.0,346.0,147.0,0.0,,7425.0,842992.0,0.045,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-03,41835.0,299.0,150.0,3.0,,7656.0,850648.0,0.045,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-04,42132.0,297.0,151.0,1.0,,7601.0,858249.0,0.044,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-05,42514.0,382.0,154.0,3.0,,,,0.049,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-06,42889.0,375.0,156.0,2.0,,,867534.0,0.052,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-07,43307.0,418.0,159.0,3.0,,9166.0,876700.0,0.051,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-08,43629.0,322.0,161.0,2.0,,9395.0,886095.0,0.048,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-09,44011.0,382.0,162.0,1.0,,6831.0,892926.0,0.05,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-10,44397.0,386.0,163.0,1.0,,9133.0,902059.0,0.05,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-11,44804.0,407.0,165.0,2.0,,10052.0,912111.0,0.05,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-12,45264.0,460.0,166.0,1.0,,21651.0,933762.0,0.039,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-13,45726.0,462.0,167.0,1.0,,,,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-14,46052.0,326.0,168.0,1.0,,,944798.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-15,46430.0,378.0,170.0,2.0,,9394.0,954192.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-16,46835.0,405.0,170.0,0.0,,8142.0,962334.0,0.041,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-17,47185.0,350.0,173.0,3.0,,9669.0,972003.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-18,47581.0,396.0,175.0,2.0,,9205.0,981208.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-19,47950.0,369.0,178.0,3.0,,19579.0,1000787.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-20,48303.0,353.0,179.0,1.0,,,,0.038,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-21,48661.0,358.0,181.0,2.0,,,1011805.0,0.039,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-22,49038.0,377.0,183.0,2.0,,8998.0,1020803.0,0.039,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-23,49330.0,292.0,184.0,1.0,,9166.0,1029969.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-24,49719.0,389.0,185.0,1.0,,9602.0,1039571.0,0.038,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-25,50076.0,357.0,186.0,1.0,,9364.0,1048935.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-26,50393.0,317.0,186.0,0.0,,18972.0,1067907.0,0.036,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-27,50756.0,363.0,188.0,2.0,,,,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-28,51113.0,357.0,189.0,1.0,,,1078767.0,0.037,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-29,51391.0,278.0,189.0,0.0,,9651.0,1088418.0,0.035,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-30,51574.0,183.0,189.0,0.0,,12311.0,1100729.0,0.032,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-08-31,51972.0,398.0,190.0,1.0,,,,0.035,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-09-01,52440.0,468.0,190.0,0.0,,,1108088.0,0.04,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-09-02,52807.0,367.0,190.0,0.0,,10749.0,1118837.0,0.047,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
BHR,Asia,Bahrain,2020-09-03,53433.0,626.0,190.0,0.0,,9992.0,1128829.0,0.048,,,,,1701583.0,32.4,2.372,1.387,5.8,37.6,0.852
