countries_code,region,countries,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,vaccinations,vaccinated,fully_vaccinated,new_vaccinations,population
SAU,Asia,Saudi Arabia,28-08-20,312924.0,1069.0,3813.0,28.0,55166.0,5193501.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-08-20,313911.0,987.0,3840.0,27.0,40624.0,5234125.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-08-20,314821.0,910.0,3870.0,30.0,50094.0,5284219.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,31-08-20,315772.0,951.0,3897.0,27.0,53147.0,5337366.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-09-20,316670.0,898.0,3929.0,32.0,55801.0,5393167.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-09-20,317486.0,816.0,3956.0,27.0,51811.0,5444978.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-09-20,318319.0,833.0,3982.0,26.0,55805.0,5500783.0,0.018,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-09-20,319141.0,822.0,4015.0,33.0,53168.0,5553951.0,0.017,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-09-20,319932.0,791.0,4049.0,34.0,44823.0,5598774.0,0.017,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-09-20,320688.0,756.0,4081.0,32.0,47329.0,5646103.0,0.016,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-09-20,321456.0,768.0,4107.0,26.0,51848.0,5697951.0,0.016,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-09-20,322237.0,781.0,4137.0,30.0,52363.0,5750314.0,0.016,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-09-20,323012.0,775.0,4165.0,28.0,44449.0,5794763.0,0.016,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-09-20,323720.0,708.0,4189.0,24.0,58742.0,5853505.0,0.015,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-09-20,324407.0,687.0,4213.0,24.0,44336.0,5897841.0,0.015,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-09-20,325050.0,643.0,4240.0,27.0,39380.0,5937221.0,0.015,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-09-20,325651.0,601.0,4268.0,28.0,47183.0,5984404.0,0.015,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-09-20,326258.0,607.0,4305.0,37.0,54611.0,6039015.0,0.014,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-09-20,326930.0,672.0,4338.0,33.0,53352.0,6092367.0,0.014,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-09-20,327551.0,621.0,4369.0,31.0,52193.0,6144560.0,0.013,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-09-20,328144.0,593.0,4399.0,30.0,52858.0,6197418.0,0.013,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-09-20,328720.0,576.0,4430.0,31.0,46190.0,6243608.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-09-20,329271.0,551.0,4458.0,28.0,43191.0,6286799.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-09-20,329754.0,483.0,4485.0,27.0,46810.0,6333609.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-09-20,330246.0,492.0,4512.0,27.0,51525.0,6385134.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-09-20,330798.0,552.0,4542.0,30.0,48854.0,6433988.0,0.011,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-09-20,331359.0,561.0,4569.0,27.0,46037.0,6480025.0,0.011,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-09-20,331857.0,498.0,4599.0,30.0,38698.0,6518723.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-09-20,332329.0,472.0,4625.0,26.0,38528.0,6557251.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-09-20,332790.0,461.0,4655.0,30.0,34300.0,6591551.0,0.012,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-09-20,333193.0,403.0,4683.0,28.0,44112.0,6635663.0,0.011,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-09-20,333648.0,455.0,4712.0,29.0,51676.0,6687339.0,0.011,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-09-20,334187.0,539.0,4739.0,27.0,47320.0,6734659.0,0.011,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-09-20,334605.0,418.0,4768.0,29.0,49535.0,6784194.0,0.011,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-10-20,335097.0,492.0,4794.0,26.0,51632.0,6835826.0,0.01,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-10-20,335578.0,481.0,4823.0,29.0,46019.0,6881845.0,0.01,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-10-20,335997.0,419.0,4850.0,27.0,39340.0,6921185.0,0.01,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-10-20,336387.0,390.0,4875.0,25.0,47129.0,6968314.0,0.01,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-10-20,336766.0,379.0,4898.0,23.0,50785.0,7019099.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-10-20,337243.0,477.0,4923.0,25.0,52184.0,7071283.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-10-20,337711.0,468.0,4947.0,24.0,48341.0,7119624.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-10-20,338132.0,421.0,4972.0,25.0,53894.0,7173518.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-10-20,338539.0,407.0,4996.0,24.0,46189.0,7219707.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-10-20,338944.0,405.0,5018.0,22.0,38239.0,7257946.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-10-20,339267.0,323.0,5043.0,25.0,45703.0,7303649.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-10-20,339615.0,348.0,5068.0,25.0,49495.0,7353144.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-10-20,340089.0,474.0,5087.0,19.0,51849.0,7404993.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-10-20,340590.0,501.0,5108.0,21.0,52966.0,7457959.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-10-20,341062.0,472.0,5127.0,19.0,53032.0,7510991.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-10-20,341495.0,433.0,5144.0,17.0,47926.0,7558917.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-10-20,341854.0,359.0,5165.0,21.0,38385.0,7597302.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-10-20,342202.0,348.0,5185.0,20.0,48884.0,7646186.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-10-20,342583.0,381.0,5201.0,16.0,54477.0,7700663.0,0.009,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-10-20,342968.0,385.0,5217.0,16.0,51643.0,7752306.0,0.008,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-10-20,343373.0,405.0,5235.0,18.0,53523.0,7805829.0,0.008,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-10-20,343774.0,401.0,5250.0,15.0,52876.0,7858705.0,0.008,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-10-20,344157.0,383.0,5264.0,14.0,54809.0,7913514.0,0.008,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-10-20,344552.0,395.0,5281.0,17.0,50014.0,7963528.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-10-20,344875.0,323.0,5296.0,15.0,52321.0,8015849.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-10-20,345232.0,357.0,5313.0,17.0,57870.0,8073719.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-10-20,345631.0,399.0,5329.0,16.0,58561.0,8132280.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-10-20,346047.0,416.0,5348.0,19.0,55907.0,8188187.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-10-20,346482.0,435.0,5363.0,15.0,56255.0,8244442.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-10-20,346880.0,398.0,5383.0,20.0,51418.0,8295860.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,31-10-20,347282.0,402.0,5402.0,19.0,44840.0,8340700.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-11-20,347656.0,374.0,5420.0,18.0,53819.0,8394519.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-11-20,348037.0,381.0,5437.0,17.0,58930.0,8453449.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-11-20,348510.0,473.0,5456.0,19.0,63664.0,8517113.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-11-20,348936.0,426.0,5471.0,15.0,59317.0,8576430.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-11-20,349386.0,450.0,5489.0,18.0,61866.0,8638296.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-11-20,349822.0,436.0,5506.0,17.0,53726.0,8692022.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-11-20,350229.0,407.0,5525.0,19.0,45471.0,8737493.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-11-20,350592.0,363.0,5540.0,15.0,53583.0,8791076.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-11-20,350984.0,392.0,5559.0,19.0,64590.0,8855666.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,10-11-20,351455.0,471.0,5576.0,17.0,62922.0,8918588.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,11-11-20,351849.0,394.0,5590.0,14.0,50851.0,8969439.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,12-11-20,352160.0,311.0,5605.0,15.0,62611.0,9032050.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,13-11-20,352601.0,441.0,5625.0,20.0,51139.0,9083189.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,14-11-20,352950.0,349.0,5641.0,16.0,44855.0,9128044.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,15-11-20,353255.0,305.0,5657.0,16.0,53147.0,9181191.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,16-11-20,353556.0,301.0,5676.0,19.0,59792.0,9240983.0,0.007,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,17-11-20,353918.0,362.0,5692.0,16.0,56691.0,9297674.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,18-11-20,354208.0,290.0,5710.0,18.0,59259.0,9356933.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,19-11-20,354527.0,319.0,5729.0,19.0,57434.0,9414367.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,20-11-20,354813.0,286.0,5745.0,16.0,47445.0,9461812.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,21-11-20,355034.0,221.0,5761.0,16.0,36558.0,9498370.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,22-11-20,355258.0,224.0,5780.0,19.0,40395.0,9538765.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,23-11-20,355489.0,231.0,5796.0,16.0,55276.0,9594041.0,0.005,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,24-11-20,355741.0,252.0,5811.0,15.0,50738.0,9644779.0,0.005,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,25-11-20,356067.0,326.0,5825.0,14.0,51831.0,9696610.0,0.005,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,26-11-20,356389.0,322.0,5840.0,15.0,51949.0,9748559.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,27-11-20,356691.0,302.0,5857.0,17.0,36709.0,9785268.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,28-11-20,356911.0,220.0,5870.0,13.0,34616.0,9819884.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,29-11-20,357128.0,217.0,5884.0,14.0,39224.0,9859108.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,30-11-20,357360.0,232.0,5896.0,12.0,46372.0,9905480.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,01-12-20,357623.0,263.0,5907.0,11.0,47337.0,9952817.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,02-12-20,357872.0,249.0,5919.0,12.0,42125.0,9994942.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,03-12-20,358102.0,230.0,5930.0,11.0,44306.0,10039248.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,04-12-20,358336.0,234.0,5940.0,10.0,34621.0,10073869.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,05-12-20,358526.0,190.0,5954.0,14.0,32790.0,10106659.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,06-12-20,358713.0,187.0,5965.0,11.0,40371.0,10147030.0,0.006,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,07-12-20,358922.0,209.0,5977.0,12.0,44601.0,10191631.0,0.005,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,08-12-20,359115.0,193.0,5989.0,12.0,41959.0,10233590.0,0.005,0.0,0.0,0.0,0.0,34813867.0
SAU,Asia,Saudi Arabia,09-12-20,359274.0,159.0,6002.0,13.0,41775.0,10275365.0,0.005,0.0,0.0,0.0,0.0,34813867.0
