id,gender,region,city,age,edu_degree,major,inistitute
162559333,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
165613169,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,جامعة الأمير سطام بن عبد العزيز
173244203,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,هندسة ميكانيكية,جامعة الملك عبد العزيز
162966643,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,محاسبة,أخرى
170123058,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الإعلام والإتصال,جامعة الإمام محمد بن سعود الإسلامية
163955652,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة طيبة
165353234,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة الأمير سطام بن عبد العزيز
161106227,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,إدارة أعمال,جامعة نجران
167622519,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,تقنية المختبرات الطبية,جامعة جازان 
170195417,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الرياضيات,جامعة الملك خالد
165030139,ذكر,لا يوجد,لا يوجد,24.0,الماجستير أو ما يعادلها,لغة عربية,جامعة القصيم
166420989,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة الإمام محمد بن سعود الإسلامية
168715797,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,هندسة كهربائية,أخرى
171597294,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,قانون,جامعة شقراء
161160330,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الرياضيات,جامعة بيشة
