id,gender,region,city,age,edu_degree,major,inistitute
161101796,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,العلوم الإجتماعية – معلمين,جامعة الملك سعود
168501990,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,إدارة فنادق,أخرى
170731443,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة الملك خالد
163532184,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,نظم معلومات,جامعة الملك خالد
160807867,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,أحياء,جامعة طيبة
163296134,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الجغرافيا,جامعة طيبة
172099496,أنثى,لا يوجد,لا يوجد,26.0,البكالوريوس أو ما يعادلها,العقيدة,الجامعة الإسلامية 
162964479,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,موارد بشرية,جامعة الأميره نوره بنت عبد الرحمن
164396784,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
173427029,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الكيمياء,جامعة تبوك 
165457181,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,العلوم الإجتماعية – معلمين,جامعة حائل 
168636045,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,علوم الغذاء والتغذية,جامعة الطائف 
172308096,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,محاسبة,أخرى
161695210,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة طيبة
169399245,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة تبوك 
165956552,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تسويق,جامعة تبوك 
166771980,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,موارد بشرية,جامعة شقراء
161956234,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,علوم طبية تطبيقية,جامعة جازان 
166402097,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,تسويق,جامعة الأميره نوره بنت عبد الرحمن
163517748,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة أم القرى 
161386608,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,موارد بشرية,جامعة شقراء
169976009,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,مالية,جامعة تبوك 
163037342,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,تقنية المعلومات,أخرى
170217215,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,رياضيات – معلمين,جامعة الملك خالد
162841937,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,موارد بشرية,أخرى
163522672,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
167951379,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,أحياء,جامعة الملك خالد
171889736,أنثى,لا يوجد,لا يوجد,22.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
163771058,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
168928735,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
170212429,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
160991871,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,نظم معلومات إدارية,جامعة جدة
166144861,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,جامعة الملك خالد
173251749,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,علم الاجتماع,جامعة الأميره نوره بنت عبد الرحمن
161399072,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,رياضيات – معلمين,جامعة القصيم
170109976,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
169413475,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
162913025,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
170963481,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,رياض الأطفال,جامعة الطائف 
164264844,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,علوم حاسب,أخرى
164345377,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة القصيم
161281817,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
163523486,أنثى,لا يوجد,لا يوجد,21.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة المجمعة 
166469227,أنثى,لا يوجد,لا يوجد,22.0,دبلوم تقني أو ما يعادله,إدارة أعمال,أخرى
171798479,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,الكيمياء الحيوية,جامعة تبوك 
173436391,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,قانون,جامعة تبوك 
164457721,أنثى,لا يوجد,لا يوجد,21.0,دبلوم تقني أو ما يعادله,تسويق,جامعة الطائف 
166838656,أنثى,لا يوجد,لا يوجد,21.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
163690854,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,المناهج وطرق التدريس,جامعة أم القرى 
166547186,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة القصيم
169032043,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,علم النفس,جامعة الملك عبد العزيز
171747517,أنثى,لا يوجد,لا يوجد,22.0,البكالوريوس أو ما يعادلها,قانون,جامعة تبوك 
163517309,أنثى,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,العلوم الإجتماعية – معلمين,جامعة الطائف 
162991991,أنثى,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,أحياء,جامعة تبوك 
